processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers
DSLAG1317-11	ADC11-0302	2065533		EIIIA6 1.12.2010Gi #1	Research Collection of Allan Connell		BOLD:AAC4792	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	203184	Decapterus sp.			Dirk Steinke	BOLD assignment			unvouchered			Allan D. Connell							i						EIIIA6 1.12.2010Gi #1	Actinopterygii	-29.867	31.05	Gazetteer						South Africa	KwaZulu-Natal			Durban	2759224|2759225	http://www.boldsystems.org/pics/TZSAL/E_III_A6+1447794290.jpg|http://www.boldsystems.org/pics/TZSAL/E_III_A6_egg+1447794278.jpg	Lateral|Total	Larva|Egg	Allan Connell|Allan Connell	2013|2013	CreativeCommons - Attribution Non-Commercial|CreativeCommons - Attribution Non-Commercial	South African Institute for Aquatic Biodiversity|South African Institute for Aquatic Biodiversity	|
DSLAR224-08	ADC08-E III A6.q	959870		E III A6 2072008Ji #3	Research Collection of Allan Connell		BOLD:AAB6796	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18714	Decapterus russelli			Dirk Steinke	BOLD assignment	(Rüppell, 1830)		unvouchered			Allan D. Connell							i						E III A6 20/7/2008Ji #3	Actinopterygii	-30.333	30.75	Gazetteer			12.5			South Africa	KwaZulu-Natal	Ugu		Park Rynie	2757378|2757379	http://www.boldsystems.org/pics/TZSAL/E_III_A6+1447794290.jpg|http://www.boldsystems.org/pics/TZSAL/E_III_A6_egg+1447794278.jpg	Lateral|Total	Larva|Egg	Allan Connell|Allan Connell	2013|2013	CreativeCommons - Attribution Non-Commercial|CreativeCommons - Attribution Non-Commercial	South African Institute for Aquatic Biodiversity|South African Institute for Aquatic Biodiversity	|
FCFPS188-06	FCFOPS188	221971	MB85-005372	S188	Universidade de Lisboa, Museu Bocage		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11629	Trachurus picturatus			Esmeralda Costa		Bowdich, 1825												A		S				Grade A, 07-10-2011 ML: FAO-27										Portugal	Faro	Algarve	Sub-area IXa										
FOAC420-05	BW-A1419	60136			CSIRO, Australian National Fish Collection		BOLD:AAB3884	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3569	Parastromateus	11525	Parastromateus niger					Bloch, 1795					A. Graham													FAO-57	BW-1419	-20.17	115.017				156			Australia	Western Australia	W of Monte Bello Islands											
FOAQ639-21	BW-A16606	14276896	CSIRO H 8762-22	GT 14531	CSIRO, Australian National Fish Collection		BOLD:AAD2298	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140191	Turrum	1140192	Turrum coeruleopinnatum			John J Pogonoski																						-14.4798	136.637							Pacific Ocean		Northern Territory		S of Groote Eylandt, Gulf of Carpentaria									
FSCS066-06	FSCS 28-W-4	334870	GD 9086041		Chinese Academy of Sciences, Marine Biodiversity Collection of South China Sea		BOLD:AAB6418	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595073	Scomberoidinae	3544	Scomberoides	20619	Scomberoides tol			Junbin Zhang		Cuvier, 1832					Junbin Zhang													FAO-61		20.313	109.858							China	Guangdong			Wushi, Zhanjiang									
FTW927-09	ASIZP0801813	1054684	ASIZP0066630:ASIZP0911813	CC1813	Academia Sinica, Biodiversity Research Center		BOLD:AAB0585	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3546	Caranx	89255	Caranx sp.										Po-Feng Lee							A								24.59	121.87							Taiwan	Yilan County	I-lan Shih	Dofu-cape										
GBGC4151-08	EU182974	780823	EU182974		Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11558	Trachurus murphyi					Nichols, 1920																																									
GBGCA1282-13	GU459301	3560985	GU459301	GU459301	Mined from GenBank, NCBI		BOLD:AAB6418	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595073	Scomberoidinae	3544	Scomberoides	20619	Scomberoides tol					Cuvier, 1832																				18.32	111.78							China		Offshore											
GBGCA9144-15	KJ632832	5637405		KJ632832	Mined from GenBank, NCBI		BOLD:AFI3030	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595073	Scomberoidinae	3544	Scomberoides	34206	Scomberoides commersonnianus					Lacepède, 1801																		taxon:173341																							
GBGCA9156-15	KM006752	5637417	CSIRO_377_Tra_dec_09	KM006752	Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11632	Trachurus declivis					Jenyns, 1841																		taxon:271941																							
GBGCA9165-15	KM006780	5637426	CSIRO_H_6343_12__GT_234	KM006780	Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11559	Trachurus novaezelandiae					Richardson, 1843																		taxon:271942																							
GBMIN118508-17	KM877654	8463406		KM877654	Mined from GenBank, NCBI		BOLD:ADE3940	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3531	Seriola	11519	Seriola lalandi					Valenciennes, 1833																																									
GBMIN119849-17	KU168705	8464747		KU168705	Mined from GenBank, NCBI		BOLD:AAA7836	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3531	Seriola	95296	Seriola quinqueradiata					Temminck & Schlegel, 1845																				53.9784	-2.85294	Coordinates from country centroid						United Kingdom													
GBMIN122765-17	MF611609	8467663		MF611609	Mined from GenBank, NCBI		BOLD:AAB5271	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	64254	Megalaspis	64255	Megalaspis cordyla					Linnaeus, 1758																				21.777	89.555							Bangladesh													
GBMIN123288-17	KM877639	8477469		KM877639	Mined from GenBank, NCBI		BOLD:AAC0327	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3531	Seriola	11519	Seriola lalandi					Valenciennes, 1833																																									
GBMIN93536-17	KJ502021	8433917		KJ502021	Mined from GenBank, NCBI		BOLD:ABZ6635	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3549	Atule	18699	Atule mate					Cuvier, 1833																				29.2814	47.5631	Coordinates from country centroid						Kuwait													
GBMIN97870-17	MF167276	8438251		MF167276	Mined from GenBank, NCBI		BOLD:AAC0327	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3531	Seriola	11519	Seriola lalandi					Valenciennes, 1833																				-35.7336	-71.5478	Coordinates from country centroid						Chile													
GBMNA14589-19	KF649842	9631682		KF649842	Mined from GenBank, NCBI		BOLD:AAB0587	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3546	Caranx	11573	Caranx ignobilis					(Forsskål, 1775)																																									
GBMNB7169-20	MK777159	11561592	DOS05775		Mined from GenBank, NCBI		BOLD:AAB3382	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3549	Atule	18699	Atule mate					Cuvier, 1833																																									
GBMND24306-21	MW193414	12801419		MW193414	Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	251731	Trachurus mediterraneus					Steindachner, 1868																												Turkey													
GBMND24310-21	MW193418	12801423		MW193418	Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	251731	Trachurus mediterraneus					Steindachner, 1868																												Turkey													
GBMNE36916-21	LC501888	14269125	LC501888		Mined from GenBank, NCBI		BOLD:AAB3382	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3549	Atule	18699	Atule mate					Cuvier, 1833																												Thailand													
GBMNE37139-21	LC502314	14269348	UPVMI:I:1199		Mined from GenBank, NCBI		BOLD:ADI4344	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18713	Decapterus macrosoma					Bleeker, 1851																												Philippines													
GBMNE37164-21	LC502333	14269373	UPVMI:I:2079		Mined from GenBank, NCBI		BOLD:ADI4344	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18713	Decapterus macrosoma					Bleeker, 1851																												Philippines													
GBMNE37176-21	MZ329516	14269385	MZ329516		Mined from GenBank, NCBI		BOLD:AAB6796	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	59233	Decapterus maruadsi					(Temminck & Schlegel, 1843)																																									
GBMNE37273-21	LC502645	14269482	LC502645		Mined from GenBank, NCBI		BOLD:AAB5271	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	64254	Megalaspis	64255	Megalaspis cordyla					Linnaeus, 1758																												Malaysia													
GBMNE37302-21	LC503257	14269511	KAUM:I:77659		Mined from GenBank, NCBI		BOLD:AAB0871	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	28012	Selar	28013	Selar crumenophthalmus					Bloch, 1793																												Vietnam													
GBMNE37369-21	LC503219	14269578	LC503219		Mined from GenBank, NCBI		BOLD:AAB0871	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	28012	Selar	28013	Selar crumenophthalmus					Bloch, 1793																												Malaysia													
GBMNE77374-22	MT508484	16489263			Mined from GenBank, NCBI		BOLD:ADI4344	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18713	Decapterus macrosoma					Bleeker, 1851																																									
GBMNE77378-22	MT508488	16489267			Mined from GenBank, NCBI		BOLD:ADI4344	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18713	Decapterus macrosoma					Bleeker, 1851																																									
GBMNF44092-22	MT646342	15409969	UMTF 9530	MT646342	Mined from GenBank, NCBI		BOLD:AAB3474	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140185	Platycaranx	1140188	Platycaranx talamparoides																																														
JFS212-14	TrMe33G	4775594	TrMe33G		Agricultural Research Organization, Volcani Center		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	251731	Trachurus mediterraneus			Daniel Golani		Steindachner, 1868																												Israel													
LFSCS344-18	GDYH193	8628228	GDYH193	GDYH193	Guangdong Ocean University, College of Fisheries, Xiashan Campus		BOLD:AAB0871	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	28012	Selar	28013	Selar crumenophthalmus			Gang Hou		Bloch, 1793			muscle		Hou Gang							Larvae								19.225	112.392				189			China		Northern South China Sea	South China Sea										
MBFA763-07	MBIO1276.4	543275		MBIO1276.4	Museum national d'Histoire naturelle		BOLD:AAC0922	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	669234	Trachinotinae	3540	Trachinotus	11581	Trachinotus baillonii			Jeff Williams		(Lacepède, 1801)					Julien Grignon, Romain Causse, David Lecchini, Vanessa Messmer, Serge Planes, Jeffrey T. Williams													FAO-77		-17.6747	-149.4	Coordinates from country centroid						French Polynesia		Society Islands	Moorea										
MEFM092-05	ECO-CH-P5524B	80677	ECOCH5524	5524B	El Colegio de la Frontera Sur, Unidad Chetumal		BOLD:AAB0584	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3546	Caranx	750569	Caranx bartholomaei			Lourdes Vasquez-Yeomans							Lourdes Vasquez-Yeomans				Xcalac-Majahual			A		S				FAO-31	B, WGS84	18.267	-87.827							Mexico	Quintana Roo	Othon P. Blanco		Xcalak region									
MFSP378-10	LBPV40536	1683984	40536	LBP2010072701	Universidade Estadual Paulista, Lab de Biologia e Genetica de Peixes		BOLD:AAB0584	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3546	Caranx	52245	Caranx latus			Rodrigo Antunes Caires		Agassiz, 1831					Bruno Barbanti									S						-23.863	-46.152							Brazil	Sao Paulo												
NNPF046-10	NPPF1046	1384866		1046	University of Tehran		BOLD:AAB7826	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140189	Scyris	1140190	Scyris indica							whole body-frozen			Hosseinali Asgharian													Local name: Jash-e-hendi		27.4	52.6							Iran	Bushehr	Nayband National Park Coast											
NNPF125-10	NPPF1125	1384945		1125	University of Tehran		BOLD:ACE9490	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	59221	Uraspis	59222	Uraspis helvola					Forster, 1801		whole body-frozen			Hosseinali Asgharian													Local name:		27.4	52.6							Iran	Bushehr	Nayband National Park Coast											
NOOR015-17	TB_3_DECAP	7527702	TB_3_DECAP	TB_3_DECAP	Universiti Sains Malaysia		BOLD:AAB6796	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18714	Decapterus russelli			Noorul AZLIANA Jamaludin		(Rüppell, 1830)					DOF															5.45722	100.214							Malaysia		Teluk Bahang											
PHILA149-13	PI-0149	3119868	USNM:FISH:403149	PI-0149	Smithsonian Institution, National Museum of Natural History		BOLD:AAD6117	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	68583	Atropus	1140170	Atropus hedlandensis			Jeff Williams	Morphological			Vouchered:Registered Collection	Unknown tissue sample		Jeffrey T. Williams, Kent Carpenter						Purchased at market								SL=242 mm.	14.619	121.052							Philippines	National Capital Region	Metro Manila		Philippines, Metro Manila, Cubao, farmer`s market	3353254	http://www.boldsystems.org/pics/PHILB/USNM_403149_photograph_PI-0149_242mmSL_PI-2011-03+1530040884.JPG	Lateral	USNM 403149 photograph lateral view		2011	CreativeCommons � Attribution Non-Commercial (by-nc)	Smithsonian Institution National Museum of Natural History	Jeffrey T. Williams
SAIAC131-09	ACEP08-880	1095690	SAIAB	Cruise4 Trawl 13	South African Institute for Aquatic Biodiversity		BOLD:AAC4792	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18711	Decapterus macarellus			Michel Potier		Cuvier, 1833					Michel Potier, Sven Kaehler, Jackie Hill							I						FAO-51	::taxonomy:JUVENILE::endTaxonomy:99 FL	-18.975	37.778	GPS			25			Mozambique		Mozambique channel	FAO 51										
SCS314-16	XWC57	7201625	XWC57	XWC57	Guangdong Ocean University		BOLD:ADG2635	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3536	Alepes	90893	Alepes kleinii			Gang Hou	morphological	Bloch, 1793			muscle		Hou Gang															20.25	109.917							China		Qiongzhou Strait											
SCS377-16	SYC24	7201688	SYC24	SYC24	Guangdong Ocean University		BOLD:AAB6796	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	59233	Decapterus maruadsi			Gang Hou	morphological	(Temminck & Schlegel, 1843)			muscle		Hou Gang															17.75	109.25							China		Mouth of Beibu Gulf											
SLICK174-19	SE1606-73-11-3	10066435	SE1606-73-11-3	SE1606-73-11-3	NOAA, Pacific Islands Fisheries Science Center		BOLD:AAB0871	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae									Emily Contreras	Morphology			vouchered	Whole		Jonathan Whitney			daytime	outside slick	70	Neuston Net	Larvae		S	ocean surface					19.467	-155.936	Garmin unit	10		0.5		0.5	United States	Hawaii	West Hawaii			3522345	http://www.boldsystems.org/pics/SLICK/SE1606-73-11-3_L+1553902824.jpg	Left side	Larval Carangid	NA	2019	No Rights Reserved	Pacific Islands Fisheries Science Center	Emily Contreras
TZSAN147-06	EIIIA6-2	224718		EIIIA6-2 Park Rynie 21122005Ii	Research Collection of Allan Connell		BOLD:AAB6796	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18714	Decapterus russelli			Dirk Steinke	BOLD assignment	(Rüppell, 1830)		unvouchered			Allan D. Connell							i						EIIIA6-2 Park Rynie 21/12/2005Ii	Decapterus russelli	-30.333	30.75	Gazetteer			12.5			South Africa	KwaZulu-Natal	Ugu		Park Rynie	2759529|2759530	http://www.boldsystems.org/pics/TZSAL/E_III_A6+1447794290.jpg|http://www.boldsystems.org/pics/TZSAL/E_III_A6_egg+1447794278.jpg	Lateral|Total	Larva|Egg	Allan Connell|Allan Connell	2013|2013	CreativeCommons - Attribution Non-Commercial|CreativeCommons - Attribution Non-Commercial	South African Institute for Aquatic Biodiversity|South African Institute for Aquatic Biodiversity	|
UKFBJ904-08	KUT 6750	731436	RUSI 77899	ACB 05-01	University of Kansas, Biodiversity Research Center		BOLD:AAB0585	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3546	Caranx	11569	Caranx melampygus			Phillip C. Heemstra		Cuvier, 1833					Moots, Kate A; Heemstra, Elaine; Bentley, Andrew C; Heemstra, Phillip C; Mwale, Monica; Smale, Malcolm J														1586.5 ng/ml	-4.642	55.38			1				Seychelles	Mahe	Cap Ternay		Baie Ternay									
ZOSKT2307-16	KU943735	7067988	0402-080		Academia Sinica, Cryobanking Program		BOLD:AAB5271	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	64254	Megalaspis	64255	Megalaspis cordyla			P. L. Lin		Linnaeus, 1758																				23.6978	120.961	Coordinates from country centroid						Taiwan													
ANGBF17294-19	KY454847	10115652			Mined from GenBank, NCBI		BOLD:ADL3096	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3546	Caranx	495814	Caranx rhonchus					Geoffroy Saint-Hilaire, 1817																																									
ANGBF17564-19	LC177985	10115922			Mined from GenBank, NCBI		BOLD:ADE3940	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3531	Seriola	11519	Seriola lalandi					Valenciennes, 1833																																									
ANGBF17585-19	LC178006	10115943			Mined from GenBank, NCBI		BOLD:AAC0327	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3531	Seriola	11519	Seriola lalandi					Valenciennes, 1833																																									
ANGBF17739-19	KP641589	10116097			Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11559	Trachurus novaezelandiae					Richardson, 1843																																									
